Local time,Open,High,Low,Close,Volume
07.12.2018 15:00:00.000 GMT+0100,90.217,90.638,89.977,90.348,73134681.7017
07.12.2018 16:00:00.000 GMT+0100,90.358,90.538,89.438,89.508,109016113.2813
07.12.2018 17:00:00.000 GMT+0100,89.518,89.588,88.717,88.738,68238380.4321
07.12.2018 18:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
07.12.2018 19:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
07.12.2018 20:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
07.12.2018 21:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
07.12.2018 22:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
07.12.2018 23:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 00:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 01:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 02:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 03:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 04:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 05:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 06:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 07:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 08:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 09:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 10:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 11:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 12:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 13:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 14:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 15:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 16:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 17:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 18:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 19:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 20:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 21:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 22:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
08.12.2018 23:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 00:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 01:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 02:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 03:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 04:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 05:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 06:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 07:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 08:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 09:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 10:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 11:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 12:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 13:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 14:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 15:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 16:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 17:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 18:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 19:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 20:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 21:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 22:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
09.12.2018 23:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
10.12.2018 00:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
10.12.2018 01:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
10.12.2018 02:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
10.12.2018 03:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
10.12.2018 04:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
10.12.2018 05:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
10.12.2018 06:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
10.12.2018 07:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
10.12.2018 08:00:00.000 GMT+0100,88.738,88.738,88.738,88.738,0
10.12.2018 09:00:00.000 GMT+0100,88.228,89.128,88.228,88.808,58093162.5366
10.12.2018 10:00:00.000 GMT+0100,88.807,89.107,88.607,89.078,65886199.9512
10.12.2018 11:00:00.000 GMT+0100,89.078,89.308,88.947,89.288,51741466.5222
10.12.2018 12:00:00.000 GMT+0100,89.278,89.428,89.178,89.367,43258052.8259
10.12.2018 13:00:00.000 GMT+0100,89.357,89.567,89.198,89.508,35846405.0293
10.12.2018 14:00:00.000 GMT+0100,89.498,89.838,89.337,89.338,44180797.5769
10.12.2018 15:00:00.000 GMT+0100,89.338,89.747,88.987,89.328,92341644.2871
10.12.2018 16:00:00.000 GMT+0100,89.328,89.678,88.708,88.808,152499221.8018
10.12.2018 17:00:00.000 GMT+0100,88.808,88.828,88.368,88.537,77120079.0405
10.12.2018 18:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
10.12.2018 19:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
10.12.2018 20:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
10.12.2018 21:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
10.12.2018 22:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
10.12.2018 23:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
11.12.2018 00:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
11.12.2018 01:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
11.12.2018 02:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
11.12.2018 03:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
11.12.2018 04:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
11.12.2018 05:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
11.12.2018 06:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
11.12.2018 07:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
11.12.2018 08:00:00.000 GMT+0100,88.537,88.537,88.537,88.537,0
11.12.2018 09:00:00.000 GMT+0100,89.347,89.788,89.157,89.218,61459735.8704
11.12.2018 10:00:00.000 GMT+0100,89.237,89.518,88.997,89.408,42340911.8652
11.12.2018 11:00:00.000 GMT+0100,89.398,89.908,89.347,89.817,43288272.8577
11.12.2018 12:00:00.000 GMT+0100,89.807,89.948,89.537,89.717,49550071.7163
11.12.2018 13:00:00.000 GMT+0100,89.708,90.507,89.548,90.478,39414859.7717
11.12.2018 14:00:00.000 GMT+0100,90.477,90.918,90.017,90.697,44697940.8264
11.12.2018 15:00:00.000 GMT+0100,90.698,90.848,90.327,90.567,92588882.4463
11.12.2018 16:00:00.000 GMT+0100,90.568,90.738,89.797,89.988,99261329.6509
11.12.2018 17:00:00.000 GMT+0100,89.988,90.258,89.817,90.247,51475868.2251
11.12.2018 18:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
11.12.2018 19:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
11.12.2018 20:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
11.12.2018 21:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
11.12.2018 22:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
11.12.2018 23:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
12.12.2018 00:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
12.12.2018 01:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
12.12.2018 02:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
12.12.2018 03:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
12.12.2018 04:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
12.12.2018 05:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
12.12.2018 06:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
12.12.2018 07:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
12.12.2018 08:00:00.000 GMT+0100,90.247,90.247,90.247,90.247,0
12.12.2018 09:00:00.000 GMT+0100,90.037,90.307,89.797,89.898,71239852.9053
12.12.2018 10:00:00.000 GMT+0100,89.918,90.748,89.878,90.727,63824947.3572
12.12.2018 11:00:00.000 GMT+0100,90.718,90.808,90.458,90.578,56522285.4614
12.12.2018 12:00:00.000 GMT+0100,90.578,90.728,90.278,90.687,37408634.1858
12.12.2018 13:00:00.000 GMT+0100,90.698,90.958,90.617,90.767,39894676.2085
12.12.2018 14:00:00.000 GMT+0100,90.767,91.457,90.707,91.438,45730468.75
12.12.2018 15:00:00.000 GMT+0100,91.437,91.598,91.087,91.547,76598396.3013
12.12.2018 16:00:00.000 GMT+0100,91.557,91.688,91.197,91.498,102377983.0933
12.12.2018 17:00:00.000 GMT+0100,91.508,91.767,91.458,91.527,42484718.3228
12.12.2018 18:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
12.12.2018 19:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
12.12.2018 20:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
12.12.2018 21:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
12.12.2018 22:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
12.12.2018 23:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
13.12.2018 00:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
13.12.2018 01:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
13.12.2018 02:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
13.12.2018 03:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
13.12.2018 04:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
13.12.2018 05:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
13.12.2018 06:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
13.12.2018 07:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
13.12.2018 08:00:00.000 GMT+0100,91.527,91.527,91.527,91.527,0
13.12.2018 09:00:00.000 GMT+0100,91.508,91.508,90.227,90.227,61465152.7405
13.12.2018 10:00:00.000 GMT+0100,90.258,90.628,90.167,90.537,71870933.5327
13.12.2018 11:00:00.000 GMT+0100,90.538,91.148,90.467,90.958,43650844.574
13.12.2018 12:00:00.000 GMT+0100,90.948,91.038,90.367,90.818,40143135.0708
13.12.2018 13:00:00.000 GMT+0100,90.838,91.247,90.558,91.088,31427526.474
13.12.2018 14:00:00.000 GMT+0100,91.088,91.527,91.078,91.247,51495510.1013
13.12.2018 15:00:00.000 GMT+0100,91.248,91.517,91.087,91.228,87002830.5054
13.12.2018 16:00:00.000 GMT+0100,91.228,91.648,90.667,90.828,93805114.7461
13.12.2018 17:00:00.000 GMT+0100,90.827,90.848,90.517,90.608,49386512.7563
13.12.2018 18:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
13.12.2018 19:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
13.12.2018 20:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
13.12.2018 21:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
13.12.2018 22:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
13.12.2018 23:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
14.12.2018 00:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
14.12.2018 01:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
14.12.2018 02:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
14.12.2018 03:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
14.12.2018 04:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
14.12.2018 05:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
14.12.2018 06:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
14.12.2018 07:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
14.12.2018 08:00:00.000 GMT+0100,90.608,90.608,90.608,90.608,0
14.12.2018 09:00:00.000 GMT+0100,90.597,90.597,89.337,89.478,66645774.8413
14.12.2018 10:00:00.000 GMT+0100,89.467,89.598,89.087,89.257,52079471.5881
14.12.2018 11:00:00.000 GMT+0100,89.258,89.647,89.208,89.558,56783859.2529
14.12.2018 12:00:00.000 GMT+0100,89.578,89.708,89.337,89.517,45713493.3472
14.12.2018 13:00:00.000 GMT+0100,89.517,89.748,89.377,89.677,32961631.7749
14.12.2018 14:00:00.000 GMT+0100,89.677,89.918,89.547,89.897,39346775.0549
14.12.2018 15:00:00.000 GMT+0100,89.898,90.308,89.718,90.208,70871055.603
14.12.2018 16:00:00.000 GMT+0100,90.218,90.417,89.778,89.958,77774696.3501
14.12.2018 17:00:00.000 GMT+0100,89.948,90.068,89.677,89.728,51837425.2319
14.12.2018 18:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
14.12.2018 19:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
14.12.2018 20:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
14.12.2018 21:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
14.12.2018 22:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
14.12.2018 23:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 00:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 01:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 02:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 03:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 04:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 05:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 06:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 07:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 08:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 09:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 10:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 11:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 12:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 13:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 14:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 15:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 16:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 17:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 18:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 19:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 20:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 21:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 22:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
15.12.2018 23:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 00:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 01:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 02:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 03:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 04:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 05:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 06:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 07:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 08:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 09:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 10:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 11:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 12:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 13:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 14:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 15:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 16:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 17:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 18:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 19:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 20:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 21:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 22:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
16.12.2018 23:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
17.12.2018 00:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
17.12.2018 01:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
17.12.2018 02:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
17.12.2018 03:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
17.12.2018 04:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
17.12.2018 05:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
17.12.2018 06:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
17.12.2018 07:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
17.12.2018 08:00:00.000 GMT+0100,89.728,89.728,89.728,89.728,0
17.12.2018 09:00:00.000 GMT+0100,89.607,89.788,89.148,89.618,64047386.1694
17.12.2018 10:00:00.000 GMT+0100,89.637,89.648,89.107,89.167,55860031.1279
17.12.2018 11:00:00.000 GMT+0100,89.167,89.538,88.897,88.967,50922191.6199
17.12.2018 12:00:00.000 GMT+0100,88.967,89.218,88.757,88.847,40378475.1892
17.12.2018 13:00:00.000 GMT+0100,88.848,88.908,88.528,88.548,30876972.1985
17.12.2018 14:00:00.000 GMT+0100,88.557,88.748,88.168,88.227,37398830.4138
17.12.2018 15:00:00.000 GMT+0100,88.258,88.588,87.747,87.967,78393272.3999
17.12.2018 16:00:00.000 GMT+0100,87.968,88.667,87.868,88.367,85604927.063
17.12.2018 17:00:00.000 GMT+0100,88.378,88.907,88.347,88.677,57405475.6165
17.12.2018 18:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
17.12.2018 19:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
17.12.2018 20:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
17.12.2018 21:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
17.12.2018 22:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
17.12.2018 23:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
18.12.2018 00:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
18.12.2018 01:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
18.12.2018 02:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
18.12.2018 03:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
18.12.2018 04:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
18.12.2018 05:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
18.12.2018 06:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
18.12.2018 07:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
18.12.2018 08:00:00.000 GMT+0100,88.677,88.677,88.677,88.677,0
18.12.2018 09:00:00.000 GMT+0100,88.677,88.677,87.838,88.258,74090270.9961
18.12.2018 10:00:00.000 GMT+0100,88.257,89.038,88.097,88.938,90478225.708
18.12.2018 11:00:00.000 GMT+0100,88.928,89.098,88.617,88.657,53682292.9382
18.12.2018 12:00:00.000 GMT+0100,88.668,88.938,88.607,88.828,52122295.3796
18.12.2018 13:00:00.000 GMT+0100,88.838,88.948,88.597,88.717,35842300.415
18.12.2018 14:00:00.000 GMT+0100,88.718,88.767,87.877,87.878,49755004.8828
18.12.2018 15:00:00.000 GMT+0100,87.887,88.468,87.868,88.368,102731979.3701
18.12.2018 16:00:00.000 GMT+0100,88.367,88.388,87.718,88.077,113575233.4595
18.12.2018 17:00:00.000 GMT+0100,88.097,88.138,87.797,87.957,47044708.252
18.12.2018 18:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
18.12.2018 19:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
18.12.2018 20:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
18.12.2018 21:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
18.12.2018 22:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
18.12.2018 23:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
19.12.2018 00:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
19.12.2018 01:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
19.12.2018 02:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
19.12.2018 03:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
19.12.2018 04:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
19.12.2018 05:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
19.12.2018 06:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
19.12.2018 07:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
19.12.2018 08:00:00.000 GMT+0100,87.957,87.957,87.957,87.957,0
19.12.2018 09:00:00.000 GMT+0100,87.937,88.278,87.698,88.237,56527976.9897
19.12.2018 10:00:00.000 GMT+0100,88.237,88.898,88.168,88.798,41548843.3838
19.12.2018 11:00:00.000 GMT+0100,88.797,89.137,88.737,89.068,44936927.7954
19.12.2018 12:00:00.000 GMT+0100,89.077,89.498,88.977,89.388,51994235.9924
19.12.2018 13:00:00.000 GMT+0100,89.387,89.558,89.167,89.548,36612552.6428
19.12.2018 14:00:00.000 GMT+0100,89.547,89.547,89.117,89.117,41300926.2085
19.12.2018 15:00:00.000 GMT+0100,89.127,89.508,89.077,89.278,89097297.6685
19.12.2018 16:00:00.000 GMT+0100,89.278,89.438,89.107,89.218,103353935.2417
19.12.2018 17:00:00.000 GMT+0100,89.208,89.288,88.987,89.247,53441349.0295
19.12.2018 18:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
19.12.2018 19:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
19.12.2018 20:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
19.12.2018 21:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
19.12.2018 22:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
19.12.2018 23:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
20.12.2018 00:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
20.12.2018 01:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
20.12.2018 02:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
20.12.2018 03:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
20.12.2018 04:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
20.12.2018 05:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
20.12.2018 06:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
20.12.2018 07:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
20.12.2018 08:00:00.000 GMT+0100,89.247,89.247,89.247,89.247,0
20.12.2018 09:00:00.000 GMT+0100,89.227,89.227,87.407,88.127,98732139.5874
20.12.2018 10:00:00.000 GMT+0100,88.118,88.648,87.957,88.578,76867202.7588
20.12.2018 11:00:00.000 GMT+0100,88.578,88.598,88.197,88.388,69317344.6655
20.12.2018 12:00:00.000 GMT+0100,88.387,88.687,88.178,88.668,53974971.7712
20.12.2018 13:00:00.000 GMT+0100,88.647,88.928,88.347,88.467,53600711.8225
20.12.2018 14:00:00.000 GMT+0100,88.458,88.468,87.628,87.767,47847156.5247
20.12.2018 15:00:00.000 GMT+0100,87.768,88.198,87.727,87.998,138043884.2773
20.12.2018 16:00:00.000 GMT+0100,87.998,88.298,87.857,88.038,187081848.1445
20.12.2018 17:00:00.000 GMT+0100,88.018,88.108,87.537,87.668,65984252.9297
20.12.2018 18:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
20.12.2018 19:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
20.12.2018 20:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
20.12.2018 21:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
20.12.2018 22:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
20.12.2018 23:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
21.12.2018 00:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
21.12.2018 01:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
21.12.2018 02:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
21.12.2018 03:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
21.12.2018 04:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
21.12.2018 05:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
21.12.2018 06:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
21.12.2018 07:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
21.12.2018 08:00:00.000 GMT+0100,87.668,87.668,87.668,87.668,0
21.12.2018 09:00:00.000 GMT+0100,87.497,87.968,87.417,87.587,95146041.8701
21.12.2018 10:00:00.000 GMT+0100,87.588,87.857,86.767,86.947,100761077.8809
